disp_best_mae_km_s,disp_best_matched_points,disp_best_rms_km_s,fitness_min,lambda_reg,lat,lon,niter_median,num_init_requested,num_pred,num_valid,runtime_s,site_index,status,vs_mean_mae_km_s,vs_median_bias_km_s,vs_median_mae_km_s,vs_width,z_sample_max_km
0.01898667310475699,24,0.023428041645131896,0.0006826714476368365,0.01,35.79999923706055,92.80000305175781,14.0,64,56,56,1.9315860271453857,10994,ok,0.12170227098251543,-0.07492447720963155,0.12872665753472165,1.2,120.0
0.010471200700843194,24,0.013050906961703619,0.00018525824616311452,0.01,28.200000762939453,93.5999984741211,11.0,64,52,52,1.6113808155059814,11107,ok,0.07437317522058014,0.0033207974559716813,0.07760776722568734,1.2,120.0
0.003350735085769293,24,0.004444710544843781,5.4412636110062214e-05,0.01,48.20000076293945,93.5999984741211,12.0,64,55,55,1.6787219047546387,11157,ok,0.08839628022825081,-0.06539600708112044,0.09692138104826278,1.2,120.0
0.005597560840850817,24,0.006480818426112795,7.10352261242556e-05,0.01,47.0,94.4000015258789,11.0,64,56,56,1.477743148803711,11290,ok,0.05880483354467892,-0.021124744548326007,0.06826950717285091,1.2,120.0
0.00847687246188894,24,0.010504226874072148,0.0003296486125076555,0.01,31.399999618530273,95.5999984741211,13.5,64,50,50,1.9163470268249512,11459,ok,0.15913517024583357,-0.0773047698711011,0.17352737492029482,1.2,120.0
0.009566199001342979,24,0.012948967640812468,0.00022296876407470692,0.01,37.0,96.0,13.0,64,59,59,1.9898860454559326,11544,ok,0.0694618421754237,-0.06613030136953081,0.07903694623363952,1.2,120.0
0.008955903150813386,24,0.011669893744096289,0.000185462773125999,0.01,28.200000762939453,96.4000015258789,13.0,64,51,51,1.7956197261810303,11593,ok,0.10317724181199416,-0.014378689212184262,0.10510736716177171,1.2,120.0
0.005406384833538858,20,0.0063242748327673026,0.00011529432085969694,0.01,22.200000762939453,96.80000305175781,12.0,64,50,50,1.236802101135254,11649,ok,0.1313196504245015,-0.007051899816720183,0.13752279188153516,1.2,120.0
0.007619395594684791,17,0.0089260970956335,9.773227653648534e-05,0.01,41.20000076293945,97.4000015258789,12.0,64,59,59,1.3262228965759277,11809,ok,0.08962815687886314,-0.022988430454448393,0.10394912134332854,1.2,120.0
0.003586585464997317,17,0.00479276350574492,4.219112956608962e-05,0.01,23.600000381469727,98.80000305175781,13.0,64,53,53,1.470085859298706,12181,ok,0.07913427437247576,-0.07802134823784565,0.1000384060262136,1.2,120.0
0.00802669293302117,17,0.009631952350513243,0.00040145923228489125,0.01,29.600000381469727,99.80000305175781,16.0,64,55,55,1.8363127708435059,12657,ok,0.12910485341981254,-0.011632712927420592,0.1425586142399997,1.2,120.0
